# Spherical Bessel functions via up and down recursion
57.900000  7.551068e-02 -1.294374e-02
58.000000  1.200166e-01 -1.171650e-02
58.100000  2.476406e-01 -1.038044e-02
58.200000  6.896947e+00 -8.948796e-03
58.300000 -2.839370e-01 -7.435703e-03
58.400000 -1.405328e-01 -5.856022e-03
58.500000 -9.272716e-02 -4.225213e-03
58.600000 -6.809404e-02 -2.559179e-03
58.700000 -5.261289e-02 -8.741121e-04
58.800000 -4.168170e-02  8.136640e-04
58.900000 -3.335209e-02  2.487851e-03
59.000000 -2.666251e-02  4.132333e-03
59.100000 -2.108741e-02  5.731332e-03
59.200000 -1.631806e-02  7.269558e-03
59.300000 -1.216328e-02  8.732358e-03
59.400000 -8.499912e-03  1.010585e-02
59.500000 -5.246121e-03  1.137706e-02
59.600000 -2.346174e-03  1.253405e-02
59.700000  2.387519e-04  1.356600e-02
59.800000  2.536322e-03  1.446335e-02
59.900000  4.566789e-03  1.521787e-02
60.000000  6.345503e-03  1.582272e-02
60.100000  7.884638e-03  1.627255e-02
60.200000  9.194404e-03  1.656350e-02
60.300000  1.028391e-02  1.669327e-02
60.400000  1.116179e-02  1.666114e-02
60.500000  1.183664e-02  1.646791e-02
60.600000  1.231737e-02  1.611599e-02
60.700000  1.261339e-02  1.560928e-02
60.800000  1.273481e-02  1.495317e-02
60.900000  1.269248e-02  1.415450e-02
61.000000  1.249812e-02  1.322143e-02
61.100000  1.216425e-02  1.216342e-02
61.200000  1.170423e-02  1.099111e-02
61.300000  1.113222e-02  9.716197e-03
61.400000  1.046305e-02  8.351352e-03
61.500000  9.712248e-03  6.910066e-03
61.600000  8.895841e-03  5.406532e-03
61.700000  8.030319e-03  3.855501e-03
61.800000  7.132493e-03  2.272140e-03
61.900000  6.219383e-03  6.718822e-04
62.000000  5.308095e-03 -9.297239e-04
62.100000  4.415696e-03 -2.517162e-03
62.200000  3.559094e-03 -4.075101e-03
62.300000  2.754917e-03 -5.588542e-03
62.400000  2.019403e-03 -7.042961e-03
62.500000  1.368297e-03 -8.424451e-03
62.600000  8.167573e-04 -9.719851e-03
62.700000  3.792814e-04 -1.091688e-02
62.800000  6.964707e-05 -1.200423e-02
62.900000 -9.912271e-05 -1.297171e-02
63.000000 -1.147669e-04 -1.381031e-02
63.100000  3.424084e-05 -1.451230e-02
63.200000  3.587630e-04 -1.507129e-02
63.300000  8.691228e-04 -1.548231e-02
63.400000  1.575300e-03 -1.574181e-02
63.500000  2.487221e-03 -1.584775e-02
63.600000  3.615172e-03 -1.579957e-02
63.700000  4.970390e-03 -1.559821e-02
63.800000  6.565905e-03 -1.524608e-02
